numero_inscricao,query
210061337620,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210061337620;

WITH estado_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061337620)
);

WITH renda_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210061337620)
);

SELECT 
    (SELECT * FROM estado_comparacao) AS comparacao_estado,
    (SELECT * FROM renda_comparacao) AS comparacao_renda;
"
210059589798,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    (SELECT AVG(nu_nota_redacao) 
     FROM db.enem.base_enem 
     WHERE sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059589798)
     AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059589798)
    ) AS media_redacao_estado_cidade,
    (SELECT AVG(nu_nota_redacao) 
     FROM db.enem.base_enem 
     WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059589798)
    ) AS media_redacao_faixa_renda
FROM 
    db.enem.base_enem 
WHERE 
    nu_inscricao = 210059589798;
"
210058941533,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058941533;

WITH estado_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058941533)
)

SELECT 
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estado_comparativo;

WITH renda_comparativa AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058941533)
)

SELECT 
    media_nota_redacao_renda,
    media_comp1_renda,
    media_comp2_renda,
    media_comp3_renda,
    media_comp4_renda,
    media_comp5_renda
FROM 
    renda_comparativa;
"
210058573841,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058573841;

WITH estado_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058573841)
);

WITH municipio_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_municipio,
        AVG(nu_nota_comp1) AS media_comp1_municipio,
        AVG(nu_nota_comp2) AS media_comp2_municipio,
        AVG(nu_nota_comp3) AS media_comp3_municipio,
        AVG(nu_nota_comp4) AS media_comp4_municipio,
        AVG(nu_nota_comp5) AS media_comp5_municipio
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058573841)
);

WITH renda_comparativa AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058573841)
)

SELECT 
    e.*,
    m.*,
    r.*
FROM 
    estado_comparativo e,
    municipio_comparativo m,
    renda_comparativa r;
"
210061337632,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210061337632;

-- Comparação de desempenho com alunos do mesmo estado e município
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061337632)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061337632);

-- Análise de desempenho com outros alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210061337632);
"
210059974476,"
WITH desempenho_aluno AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210059974476
),
desempenho_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM desempenho_aluno)
),
desempenho_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_mun,
        AVG(nu_nota_comp1) AS media_comp1_mun,
        AVG(nu_nota_comp2) AS media_comp2_mun,
        AVG(nu_nota_comp3) AS media_comp3_mun,
        AVG(nu_nota_comp4) AS media_comp4_mun,
        AVG(nu_nota_comp5) AS media_comp5_mun
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM desempenho_aluno)
),
desempenho_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM desempenho_aluno)
)

SELECT 
    da.nu_inscricao,
    da.nu_nota_redacao,
    da.nu_nota_comp1,
    da.nu_nota_comp2,
    da.nu_nota_comp3,
    da.nu_nota_comp4,
    da.nu_nota_comp5,
    de.media_nota_redacao,
    de.media_comp1,
    de.media_comp2,
    de.media_comp3,
    de.media_comp4,
    de.media_comp5,
    dm.media_nota_redacao_mun,
    dm.media_comp1_mun,
    dm.media_comp2_mun,
    dm.media_comp3_mun,
    dm.media_comp4_mun,
    dm.media_comp5_mun,
    dr.media_nota_redacao_renda,
    dr.media_comp1_renda,
    dr.media_comp2_renda,
    dr.media_comp3_renda,
    dr.media_comp4_renda,
    dr.media_comp5_renda
FROM 
    desempenho_aluno da,
    desempenho_estado de,
    desempenho_municipio dm,
    desempenho_renda dr;
"
210059982346,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059982346)) AS media_redacao_uf,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059982346)) AS media_redacao_municipio,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059982346)) AS media_redacao_renda
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059982346;
"
210060441001,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060441001;

WITH estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060441001)
);

WITH estatisticas_cidade AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_cidade,
        AVG(nu_nota_comp1) AS media_comp1_cidade,
        AVG(nu_nota_comp2) AS media_comp2_cidade,
        AVG(nu_nota_comp3) AS media_comp3_cidade,
        AVG(nu_nota_comp4) AS media_comp4_cidade,
        AVG(nu_nota_comp5) AS media_comp5_cidade
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060441001)
);

WITH estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060441001)
)

SELECT 
    (SELECT * FROM estatisticas_estado) AS estatisticas_estado,
    (SELECT * FROM estatisticas_cidade) AS estatisticas_cidade,
    (SELECT * FROM estatisticas_renda) AS estatisticas_renda;
"
210060376433,"
SELECT 
    nu_inscricao,
    no_municipio_esc,
    sg_uf_esc,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060376433;

WITH estado_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060376433)
)

SELECT 
    * 
FROM 
    estado_comparacao;

WITH renda_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060376433)
)

SELECT 
    * 
FROM 
    renda_comparacao;
"
210058573842,"
SELECT 
    nu_inscricao,
    no_municipio_esc,
    sg_uf_esc,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058573842;

SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058573842)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058573842);

SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058573842);
"
210059246998,"
SELECT 
    nu_inscricao,
    no_municipio_esc,
    sg_uf_esc,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059246998;

WITH estado_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059246998)
);

WITH renda_comparacao AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059246998)
);

SELECT 
    e.media_nota_redacao,
    e.media_comp1,
    e.media_comp2,
    e.media_comp3,
    e.media_comp4,
    e.media_comp5,
    r.media_nota_redacao_renda,
    r.media_comp1_renda,
    r.media_comp2_renda,
    r.media_comp3_renda,
    r.media_comp4_renda,
    r.media_comp5_renda
FROM 
    estado_comparacao e,
    renda_comparacao r;
"
210061244813,"
SELECT 
    no_municipio_esc, 
    sg_uf_esc, 
    nu_inscricao, 
    tp_status_redacao, 
    nu_nota_comp1, 
    nu_nota_comp2, 
    nu_nota_comp3, 
    nu_nota_comp4, 
    nu_nota_comp5, 
    nu_nota_redacao, 
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210061244813;

-- Estatísticas de desempenho em comparação com alunos do mesmo estado e cidade
SELECT 
    AVG(nu_nota_comp1) AS media_comp1, 
    AVG(nu_nota_comp2) AS media_comp2, 
    AVG(nu_nota_comp3) AS media_comp3, 
    AVG(nu_nota_comp4) AS media_comp4, 
    AVG(nu_nota_comp5) AS media_comp5, 
    AVG(nu_nota_redacao) AS media_redacao
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061244813)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061244813);

-- Análise de desempenho com alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_comp1) AS media_comp1_renda, 
    AVG(nu_nota_comp2) AS media_comp2_renda, 
    AVG(nu_nota_comp3) AS media_comp3_renda, 
    AVG(nu_nota_comp4) AS media_comp4_renda, 
    AVG(nu_nota_comp5) AS media_comp5_renda, 
    AVG(nu_nota_redacao) AS media_redacao_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210061244813);
"
210061337634,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210061337634;

-- Comparação com alunos do mesmo estado e cidade
SELECT 
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5,
    AVG(nu_nota_redacao) AS media_redacao
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061337634)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061337634);

-- Análise do desempenho com base na faixa de renda
SELECT 
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda,
    AVG(nu_nota_redacao) AS media_redacao_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210061337634);
"
210059589803,"
SELECT 
    nu_inscricao,
    no_municipio_esc,
    sg_uf_esc,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059589803;

WITH estado_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059589803)
);

WITH cidade_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059589803)
);

WITH renda_comparativa AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059589803)
);

SELECT 
    'Estado' AS comparativo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estado_comparativo

UNION ALL

SELECT 
    'Cidade' AS comparativo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    cidade_comparativo

UNION ALL

SELECT 
    'Renda' AS comparativo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    renda_comparativa;
"
210058954678,"
WITH desempenho_aluno AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210058954678
),
desempenho_estadual AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM desempenho_aluno)
),
desempenho_municipal AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM desempenho_aluno)
),
desempenho_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM desempenho_aluno)
)

SELECT 
    da.nu_inscricao,
    da.nu_nota_comp1,
    da.nu_nota_comp2,
    da.nu_nota_comp3,
    da.nu_nota_comp4,
    da.nu_nota_comp5,
    da.nu_nota_redacao,
    de.media_nota_redacao AS media_estadual,
    de.media_comp1 AS media_comp1_estadual,
    de.media_comp2 AS media_comp2_estadual,
    de.media_comp3 AS media_comp3_estadual,
    de.media_comp4 AS media_comp4_estadual,
    de.media_comp5 AS media_comp5_estadual,
    dm.media_nota_redacao AS media_municipal,
    dm.media_comp1 AS media_comp1_municipal,
    dm.media_comp2 AS media_comp2_municipal,
    dm.media_comp3 AS media_comp3_municipal,
    dm.media_comp4 AS media_comp4_municipal,
    dm.media_comp5 AS media_comp5_municipal,
    dr.media_nota_redacao AS media_nota_redacao_renda,
    dr.media_comp1 AS media_comp1_renda,
    dr.media_comp2 AS media_comp2_renda,
    dr.media_comp3 AS media_comp3_renda,
    dr.media_comp4 AS media_comp4_renda,
    dr.media_comp5 AS media_comp5_renda
FROM 
    desempenho_aluno da,
    desempenho_estadual de,
    desempenho_municipal dm,
    desempenho_renda dr;
"
210059974477,"
WITH aluno_dados AS (
    SELECT 
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM db.enem.base_enem
    WHERE nu_inscricao = 210059974477
),
estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM db.enem.base_enem
    WHERE sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM db.enem.base_enem
    WHERE no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM db.enem.base_enem
    WHERE Q006 = (SELECT Q006 FROM aluno_dados)
)

SELECT 
    a.nu_nota_comp1,
    a.nu_nota_comp2,
    a.nu_nota_comp3,
    a.nu_nota_comp4,
    a.nu_nota_comp5,
    a.nu_nota_redacao,
    e.media_nota_redacao AS media_estado,
    m.media_nota_redacao AS media_municipio,
    r.media_nota_redacao AS media_renda
FROM aluno_dados a,
    estatisticas_estado e,
    estatisticas_municipio m,
    estatisticas_renda r;
"
